Time (s),Pressure (PSI),Temperature (°C),Flow Rate (L/min),Valve State,Alert Status
6745,31.839127251137853,24.157387307321038,10.498838216613361,CLOSE,LOW PRESSURE
6750,63.003238551241786,28.383692549742925,14.487683692448439,OPEN,HIGH PRESSURE
6755,50.50284640445148,28.05264605119129,11.611267941936056,HOLD,NORMAL
6760,64.7451633071892,30.686958386979164,15.389667955902052,OPEN,HIGH PRESSURE
6765,60.82399454363146,31.173156760266885,16.54407486178468,OPEN,HIGH PRESSURE
6770,61.12152217427628,32.883495781695764,15.357798510918105,OPEN,HIGH PRESSURE
6775,55.4688529482625,27.742045662876166,12.666202737906845,HOLD,NORMAL
6780,64.86897663670115,32.50359295408238,17.441603808639393,OPEN,HIGH PRESSURE
6785,58.528501393703394,26.881767270355475,9.160290250277807,HOLD,NORMAL
6790,36.81376472245453,26.028430583768454,10.68469990156342,CLOSE,LOW PRESSURE
6795,50.184206469391064,25.53895369935332,11.265276475527319,HOLD,NORMAL
6800,41.22588947095452,27.214771764822117,10.761913491545705,CLOSE,LOW PRESSURE
6805,34.68218191284881,27.711977505589658,12.198927731668721,CLOSE,LOW PRESSURE
6810,59.20484828379661,29.89155472841939,15.34587219983115,HOLD,NORMAL
6815,40.10011744708512,27.21597723743872,10.594486615310949,HOLD,NORMAL
6820,66.03674247421657,30.25045650397548,14.374705418079735,OPEN,HIGH PRESSURE
6825,72.324898741173,27.002177517204064,13.04092348321041,OPEN,HIGH PRESSURE
6830,43.73273270756101,28.6840619390768,12.240167614937283,HOLD,NORMAL
6835,35.29796492505751,27.930176174506816,11.298151906854947,CLOSE,LOW PRESSURE
6840,69.03500465001191,29.438545869846447,16.876553089473752,OPEN,HIGH PRESSURE
6845,44.00460260177981,25.50513800610025,9.079106770489403,HOLD,NORMAL
6850,35.25365585419011,25.97486924102858,11.625105049714755,CLOSE,LOW PRESSURE
6855,57.38182619004821,26.667610648744223,12.178133105466735,HOLD,NORMAL
6860,60.496339257055986,28.574253222953402,10.657455099805548,HOLD,NORMAL
6865,48.63076537872051,29.13374924777309,10.279150843775952,HOLD,NORMAL
6870,63.76014284813166,28.847813734031607,16.192308344373846,OPEN,HIGH PRESSURE
6875,39.657869236255564,24.425498730802012,12.673731982403801,CLOSE,LOW PRESSURE
6880,60.73424746354021,30.414780095527696,17.468686474350292,OPEN,HIGH PRESSURE
6885,37.65196259777656,27.77628528077238,9.511408757931306,CLOSE,LOW PRESSURE
6890,53.866134755284065,28.856570035655466,8.679342911395818,HOLD,NORMAL
6895,32.10940373716352,26.58089603473545,8.718373022404553,CLOSE,LOW PRESSURE
6900,35.139594938340586,25.87335810227675,8.407634889015622,CLOSE,LOW PRESSURE
6905,29.769460102601514,28.94988978452711,10.923081459701045,CLOSE,LOW PRESSURE
6910,61.04224592550039,30.37306293225709,14.810446875920439,OPEN,HIGH PRESSURE
6915,36.20143561338868,28.472753228338252,10.913627726158518,CLOSE,LOW PRESSURE
6920,64.3362954806133,29.602389617796405,12.337503113140302,OPEN,HIGH PRESSURE
6925,51.74797541747429,28.08669850404232,11.831682970736138,HOLD,NORMAL
6930,66.98743642531737,29.845695109949165,12.905739576689102,OPEN,HIGH PRESSURE
6935,65.36263709176292,29.499765707556662,15.272890488350662,OPEN,HIGH PRESSURE
6940,58.074798827491556,27.535764878176852,12.273061304523488,HOLD,NORMAL
6945,66.33091734755696,31.609888112953143,13.380506533780991,OPEN,HIGH PRESSURE
6950,39.31665722011055,29.210142562637316,14.061354583572363,HOLD,NORMAL
6955,65.62468595293124,32.139464498430016,16.671148065720846,OPEN,HIGH PRESSURE
6960,63.62854473195315,32.22125869435137,13.621126691586205,OPEN,HIGH PRESSURE
6965,34.105154394368554,24.67542751569382,9.044289811829433,CLOSE,LOW PRESSURE
6970,52.65661879989734,27.474105097645797,15.511568993093682,HOLD,NORMAL
6975,67.52896272187142,29.95128637664496,13.133843270295328,OPEN,HIGH PRESSURE
6980,54.31586848656452,27.23601204535642,13.043561410723647,HOLD,NORMAL
6985,56.87893143166316,28.80332159103196,11.545596821834977,HOLD,NORMAL
6990,49.69741903509818,28.9688288726468,13.535038153902228,HOLD,NORMAL
6995,66.09921756140275,30.892095916718795,9.914792226404913,OPEN,HIGH PRESSURE
7000,54.72974571177857,27.92044578814126,12.274421344429456,HOLD,NORMAL
7005,58.385580910521504,31.085500082773446,12.436231696342848,OPEN,HIGH PRESSURE
7010,38.923570428549425,25.28490944144656,10.00512209230358,HOLD,NORMAL
7015,43.499852895674174,26.32060065292108,13.76645436845623,HOLD,NORMAL
7020,45.85950438221934,27.179611801616957,10.708308406189937,HOLD,NORMAL
7025,51.1482517494482,27.7379175308572,13.86679164847843,HOLD,NORMAL
7030,59.61095334408026,28.472547361010594,19.83657956151557,OPEN,HIGH PRESSURE
7035,47.38091124436965,27.547155154462384,10.52446456881952,HOLD,NORMAL
7040,37.26973338379864,26.096623691328094,9.762574340705738,CLOSE,LOW PRESSURE
7045,36.25449787906867,27.435130877856142,13.32867063443706,CLOSE,LOW PRESSURE
7050,31.485713138912985,26.924895526480313,7.282018516490259,CLOSE,LOW PRESSURE
7055,48.609671747931216,27.73167494261808,11.85252641459922,HOLD,NORMAL
7060,62.4081213036307,31.084507874513346,16.913977321038143,OPEN,HIGH PRESSURE
7065,33.32510124546479,29.388303316591518,8.167007528159147,CLOSE,LOW PRESSURE
7070,35.68523479025955,25.014720293647684,10.521062980283661,CLOSE,LOW PRESSURE
7075,33.271352659492166,25.660355508886934,12.057662804437093,CLOSE,LOW PRESSURE
7080,50.22822884750919,31.082744763889092,13.252086412838413,HOLD,NORMAL
7085,37.2161301598261,25.491102635700514,8.28529343913121,CLOSE,LOW PRESSURE
7090,63.72649769359536,26.845653722260028,14.003550312261401,OPEN,HIGH PRESSURE
7095,50.424300024973775,28.605118788899322,14.246476456965796,HOLD,NORMAL
7100,63.74778291842046,28.11195058563375,11.682684925800434,OPEN,HIGH PRESSURE
7105,64.70692913567503,30.37828713247053,14.935293528214588,OPEN,HIGH PRESSURE
7110,42.90167451133957,29.098867801248698,14.057166702299062,HOLD,NORMAL
7115,67.70550168872732,28.503069519278625,14.317211943347411,OPEN,HIGH PRESSURE
7120,61.86077076087699,30.98429986404858,13.696360745973477,OPEN,HIGH PRESSURE
7125,47.22688216288094,31.8452380058289,11.503639157276801,HOLD,NORMAL
7130,51.968025655021314,29.175693293190754,14.226673006215046,HOLD,NORMAL
7135,66.58864499309648,30.279955650821734,12.169097218190963,OPEN,HIGH PRESSURE
7140,42.402500240600055,26.76060948769041,10.328560084184641,HOLD,NORMAL
7145,61.71497191392141,30.943590184456188,14.658830940125291,OPEN,HIGH PRESSURE
7150,44.10585709772202,28.875124321189794,9.971275985743166,HOLD,NORMAL
7155,34.575490633576145,26.371745134645636,11.243417720458071,CLOSE,LOW PRESSURE
7160,49.38019573567163,28.422548157849914,14.785606975930245,HOLD,NORMAL
7165,51.37933539215553,27.86770673106775,13.503992271856454,HOLD,NORMAL
7170,63.98421121903271,27.54724234750846,14.786853214913515,OPEN,HIGH PRESSURE
7175,36.61352137619066,26.213618416297585,8.108955586113614,CLOSE,LOW PRESSURE
7180,61.879722348062685,29.723848387886026,13.960153876393967,OPEN,HIGH PRESSURE
7185,55.51439321452335,29.861835289346402,11.179738745314335,HOLD,NORMAL
7190,35.31357304616447,26.810555674871907,9.2652950929801,CLOSE,LOW PRESSURE
7195,40.97271366744527,24.844249387848116,7.187858646490568,CLOSE,LOW PRESSURE
7200,33.951236235924604,26.683425629268903,10.06898284630082,CLOSE,LOW PRESSURE
7205,47.6708558505961,27.593403847751237,10.919654559969853,HOLD,NORMAL
7210,34.37936417912524,26.643722570625183,7.893428614621314,CLOSE,LOW PRESSURE
7215,69.76219100865644,29.638895540842313,13.459172302481395,OPEN,HIGH PRESSURE
7220,27.523168947460917,26.357108106383457,13.632316938684152,CLOSE,LOW PRESSURE
7225,33.76549939063544,25.729698503869898,7.656229911746793,CLOSE,LOW PRESSURE
7230,57.37197616476232,29.513864791541863,12.770905345663268,HOLD,NORMAL
7235,63.80247191922844,30.28772686594218,15.656430632342998,OPEN,HIGH PRESSURE
7240,45.89263617821041,29.673270552434534,7.524532854678122,HOLD,NORMAL
7245,35.589420041623214,25.545930945630737,8.686489162791586,CLOSE,LOW PRESSURE
7250,65.5624944821863,32.32761365025943,9.373911620410306,OPEN,HIGH PRESSURE
7255,66.31291800216893,31.352503405866283,14.118241800815646,OPEN,HIGH PRESSURE
7260,62.40494623139342,28.90542944283431,16.728287140950574,OPEN,HIGH PRESSURE
7265,67.21162851572181,32.52445837289219,8.276951699271578,OPEN,HIGH PRESSURE
7270,36.64709746663658,26.95704359085234,10.151631836048233,CLOSE,LOW PRESSURE
7275,62.72135649632183,29.90230486303114,11.80137676726495,OPEN,HIGH PRESSURE
7280,61.820409159053234,29.75779509591929,16.971719209758465,OPEN,HIGH PRESSURE
7285,56.401707501796004,26.583231657900576,11.41561109330246,HOLD,NORMAL
7290,68.21126077571854,31.227535016741548,17.58865301250901,OPEN,HIGH PRESSURE
7295,57.24316791687178,29.45421714310986,12.46280498930475,HOLD,NORMAL
7300,60.57824969621508,30.511286801522854,11.432658787518308,OPEN,HIGH PRESSURE
7305,47.188601661782926,27.041710681172205,8.295019957170355,HOLD,NORMAL
7310,47.55054968353086,27.246609963573118,10.563617019932058,HOLD,NORMAL
7315,30.68146696752075,24.33457399617064,11.731247704381971,CLOSE,LOW PRESSURE
7320,63.47518720469096,30.147301178003726,13.0744971208844,OPEN,HIGH PRESSURE
7325,34.875329103688586,23.341908487014106,7.925804628539097,CLOSE,LOW PRESSURE
7330,33.87807213882178,25.25632036595242,9.947324092975458,CLOSE,LOW PRESSURE
7335,70.48825835219155,30.425445713776103,15.535122723360427,OPEN,HIGH PRESSURE
7340,66.58379521196306,28.570319656217663,13.63677452629713,OPEN,HIGH PRESSURE
7345,64.00420274681764,30.6378950938631,13.284080959489216,OPEN,HIGH PRESSURE
7350,50.4016752809675,26.084792155344267,10.92384854052689,HOLD,NORMAL
7355,45.06019518064944,26.62139214485083,12.19046607092934,HOLD,NORMAL
7360,55.59912968377124,29.33907825237858,12.950032823243788,HOLD,NORMAL
7365,44.308171974164026,29.518443166241205,11.592529948153974,HOLD,NORMAL
7370,58.35525382712078,31.332905924682485,14.192612319510324,OPEN,HIGH PRESSURE
7375,68.32461866419763,32.22388413078369,11.324868603473814,OPEN,HIGH PRESSURE
7380,64.7741817736044,27.563229776248175,15.313570739943078,OPEN,HIGH PRESSURE
7385,67.3868191944275,28.602845920636092,13.645644395971713,OPEN,HIGH PRESSURE
7390,37.572873485992766,25.274556931038937,7.037034930374935,CLOSE,LOW PRESSURE
7395,43.33174087448648,29.12220252482961,10.796449153996125,HOLD,NORMAL
7400,66.00880997554466,33.86443365265007,12.837302261980538,OPEN,HIGH PRESSURE
7405,59.52487926825298,31.63407648169736,16.84135087141867,OPEN,HIGH PRESSURE
7410,35.84479359154729,25.384881377132235,9.85292233584489,CLOSE,LOW PRESSURE
7415,32.99670742559709,28.262901796798072,8.852386961807003,CLOSE,LOW PRESSURE
7420,42.85741990916671,29.911308591134727,11.266292509013452,HOLD,NORMAL
7425,63.47662715693509,28.607643512716734,16.31505115887132,OPEN,HIGH PRESSURE
7430,31.843036051623507,26.148664624612636,9.287140212144568,CLOSE,LOW PRESSURE
7435,36.06452852398895,25.489785541486086,8.99446107826127,CLOSE,LOW PRESSURE
7440,35.17111051455761,25.485178643976052,7.524509276512369,CLOSE,LOW PRESSURE
7445,47.43212087777634,29.457981069520784,10.829537095940681,HOLD,NORMAL
7450,67.40688145510673,29.761103553710093,16.64282461831441,OPEN,HIGH PRESSURE
7455,34.80164997695113,29.306815932394922,10.631769321706935,CLOSE,LOW PRESSURE
7460,49.741000544964734,31.316389611590907,12.462998653210903,HOLD,NORMAL
7465,49.435349255446305,25.969752044824777,13.709100861665362,HOLD,NORMAL
7470,34.64845632555068,26.528356403760238,9.719898229630106,CLOSE,LOW PRESSURE
7475,48.20972224362615,28.44190375903213,15.213977598552034,HOLD,NORMAL
7480,46.29967384462015,29.12583868017372,9.029140324252698,HOLD,NORMAL
7485,40.42001212041325,23.186925080870346,7.262950483232855,CLOSE,LOW PRESSURE
7490,32.355388836301714,27.31408124271366,14.330729740292913,CLOSE,LOW PRESSURE
7495,34.296397621948934,24.834251832928373,1.9202619239234409,CLOSE,LOW PRESSURE
7500,64.08002503696866,28.70771237425715,13.615161791564677,OPEN,HIGH PRESSURE
7505,68.14722149050642,29.537019629350922,9.840929651950658,OPEN,HIGH PRESSURE
7510,31.21424953683905,26.351275133483664,10.399443116942551,CLOSE,LOW PRESSURE
7515,51.042446511381115,29.087387357271854,15.132069315253114,HOLD,NORMAL
7520,59.76813616934077,27.391581259419905,11.691452369539562,HOLD,NORMAL
7525,70.23025267448108,30.13609219582071,18.4312635142137,OPEN,HIGH PRESSURE
7530,33.88008330345143,29.048859226068117,13.304627299536435,CLOSE,LOW PRESSURE
7535,35.54026973451648,27.345380969081745,10.532557056354813,CLOSE,LOW PRESSURE
7540,42.49728507654539,28.892667725010714,11.15954910605994,HOLD,NORMAL
7545,36.03949180917398,26.446101070134567,11.174377359384724,CLOSE,LOW PRESSURE
7550,30.081495655102955,28.06840318299769,8.377216828260794,CLOSE,LOW PRESSURE
7555,57.31188274904351,29.72901262179875,11.702254525923342,HOLD,NORMAL
7560,53.44967142982699,24.621790588648786,14.805966625987361,HOLD,NORMAL
7565,38.63410441276502,26.995592567627362,5.196480422970472,CLOSE,LOW PRESSURE
7570,38.37842249637769,25.88741903151337,14.057155196398039,HOLD,NORMAL
7575,65.7246924567583,28.105774353828664,18.748095100272558,OPEN,HIGH PRESSURE
7580,64.969320344631,29.53441509456339,12.84954425305969,OPEN,HIGH PRESSURE
7585,42.624241244663324,26.611869260969822,9.363117035756776,HOLD,NORMAL
7590,47.10488481830216,27.76561225893195,11.976924153308417,HOLD,NORMAL
7595,49.00312465112128,28.898136694118904,8.794429182555962,HOLD,NORMAL
7600,33.90345392331305,27.92069568077077,9.030991080694314,CLOSE,LOW PRESSURE
7605,61.64563016653243,30.009324128213873,13.804360608111605,OPEN,HIGH PRESSURE
7610,29.562620629237536,25.271300543560436,11.439098372892847,CLOSE,LOW PRESSURE
7615,29.617865172722873,28.22248113703445,6.365213332118582,CLOSE,LOW PRESSURE
7620,57.75992890781643,26.565702912865753,11.628084310040204,HOLD,NORMAL
7625,53.96383623785515,26.892157505008747,12.469301802915869,HOLD,NORMAL
7630,37.39464490952534,27.078582725912717,7.505661746658096,CLOSE,LOW PRESSURE
7635,70.65971611217026,30.116063253622098,15.401598363278664,OPEN,HIGH PRESSURE
7640,69.09529120426876,33.35932535630063,11.940708243465505,OPEN,HIGH PRESSURE
7645,33.643845161695474,25.72907431630959,10.847351084076204,CLOSE,LOW PRESSURE
7650,55.65315758957507,30.003189902303877,11.815614152147862,HOLD,NORMAL
7655,54.847320695086836,27.713384317466954,15.010178882550367,HOLD,NORMAL
7660,35.75770565188184,26.49066558345658,9.68940175535408,CLOSE,LOW PRESSURE
7665,35.81414421583753,26.64059233402797,10.844566945347399,CLOSE,LOW PRESSURE
7670,68.00075693166276,27.20194014613179,12.50784392618203,OPEN,HIGH PRESSURE
7675,63.947103050962816,29.613016881442295,14.953235524555637,OPEN,HIGH PRESSURE
7680,48.552299498733866,27.931831142265263,15.481009244997189,HOLD,NORMAL
7685,56.828821937317834,27.3127150040649,8.724604094329713,HOLD,NORMAL
7690,59.110813063473074,27.189622278677053,13.404960604985593,OPEN,HIGH PRESSURE
7695,51.00180262680204,27.836261563286115,15.750759293461996,HOLD,NORMAL
7700,67.55084924982431,28.478083021472155,15.847196322607207,OPEN,HIGH PRESSURE
7705,31.510653378150163,26.36512825419584,9.376400199152775,CLOSE,LOW PRESSURE
7710,34.594629898417246,26.37064389896078,7.812416789573678,CLOSE,LOW PRESSURE
7715,41.242539631001875,25.416103042230457,9.61285454678066,CLOSE,LOW PRESSURE
7720,56.725476966131005,26.741121352785584,11.17068770209486,HOLD,NORMAL
7725,31.26317941145679,27.992343925222162,11.07161710757918,CLOSE,LOW PRESSURE
7730,63.804073831278814,29.192890145025935,15.169882252265152,OPEN,HIGH PRESSURE
7735,65.23209558080184,30.582040420178018,12.726208028800418,OPEN,HIGH PRESSURE
7740,54.83080069404347,30.830411712655316,12.8784196195986,HOLD,NORMAL
7745,66.31434639237868,30.143321566630185,14.648350894631442,OPEN,HIGH PRESSURE
7750,37.20121415020243,25.930618532076053,10.404744922745591,CLOSE,LOW PRESSURE
7755,61.13175738279282,27.47645987271173,10.026060549896227,HOLD,NORMAL
7760,42.97465657411573,28.92298972155463,11.67980171835127,HOLD,NORMAL
7765,43.45311417192423,25.34919611013779,10.790809395763569,HOLD,NORMAL
7770,66.64858197512959,30.12770875808863,16.38769326956143,OPEN,HIGH PRESSURE
7775,64.608366714518,29.918130210162992,12.82971347038252,OPEN,HIGH PRESSURE
7780,42.78798325703001,30.261957683748587,9.54679884811419,CLOSE,LOW PRESSURE
7785,45.71080846560216,24.95904650594195,10.432540257801632,HOLD,NORMAL
7790,43.524690924823695,27.75167907875793,10.126460509761387,HOLD,NORMAL
7795,49.429576343396924,28.42820336394687,13.06030227353445,HOLD,NORMAL
7800,32.22948306019468,27.22327338993905,7.771711053382537,CLOSE,LOW PRESSURE
7805,32.660883378364375,27.131060816119906,12.75640680173838,CLOSE,LOW PRESSURE
7810,65.45939419158327,29.990477880670614,14.364849289519839,OPEN,HIGH PRESSURE
7815,62.427973429200634,30.402531514562735,11.734498208030999,OPEN,HIGH PRESSURE
7820,34.901477553241435,28.29744285872064,6.520897150245715,CLOSE,LOW PRESSURE
7825,37.58842369198087,28.909631401833607,10.440240286635852,CLOSE,LOW PRESSURE
7830,69.43468776602055,29.059393891680934,9.705741902073443,OPEN,HIGH PRESSURE
7835,29.045312268717975,29.955895485036862,12.231053215995448,CLOSE,LOW PRESSURE
7840,40.39476890811967,26.775684947209868,10.24339967574361,CLOSE,LOW PRESSURE
7845,36.8128825663919,25.876041980805574,8.428267098724994,CLOSE,LOW PRESSURE
7850,52.994860190754196,26.647321716677485,10.748193038896133,HOLD,NORMAL
7855,35.44695423388639,24.82347259394851,6.779830287335118,CLOSE,LOW PRESSURE
7860,65.34890861241881,27.804529648178885,13.187926422144821,OPEN,HIGH PRESSURE
7865,36.193092857360135,27.32482142734419,11.558380941545256,CLOSE,LOW PRESSURE
7870,64.56837509947155,29.03562807089522,14.205379249104288,OPEN,HIGH PRESSURE
7875,74.66948887521228,30.163329696158712,18.07516610515571,OPEN,HIGH PRESSURE
7880,32.720642449103245,24.484961917248867,9.995613350177464,CLOSE,LOW PRESSURE
7885,42.28138812012555,28.934116915514196,11.238569030646522,HOLD,NORMAL
7890,65.6150392883305,32.38066957124394,18.719999808218276,OPEN,HIGH PRESSURE
7895,31.690201344793056,27.717045299740644,7.527223427246945,CLOSE,LOW PRESSURE
7900,35.77401003329966,24.354950304351494,6.381664387793416,CLOSE,LOW PRESSURE
7905,35.226778976503866,27.07724014883606,7.7595460599801305,CLOSE,LOW PRESSURE
7910,64.72195849814186,29.616583301385425,15.000397018310126,OPEN,HIGH PRESSURE
7915,56.062425000169696,29.873244511677957,13.39209854983588,HOLD,NORMAL
7920,44.94588522995591,25.120645924102337,16.12570298627672,HOLD,NORMAL
7925,40.38649090284093,25.83294803389543,12.639588988586972,HOLD,NORMAL
7930,44.85117843437665,28.421770271850384,11.382579621817397,HOLD,NORMAL
7935,44.570875258414674,27.25120611478633,9.418346299101039,HOLD,NORMAL
7940,47.630471177577256,26.141940221645626,10.210554262874133,HOLD,NORMAL
7945,36.2540066960776,26.744191379845073,6.270292163386195,CLOSE,LOW PRESSURE
7950,63.464044150141646,27.329611402065247,15.284102615110243,OPEN,HIGH PRESSURE
7955,60.92440697220579,28.93848063667509,14.48520527821158,OPEN,HIGH PRESSURE
7960,64.63807933532212,27.18524464439669,13.992627121632859,OPEN,HIGH PRESSURE
7965,68.13046617864549,30.813403162551094,11.765552365259635,OPEN,HIGH PRESSURE
7970,66.07791015344635,28.09637810442353,16.66574911787778,OPEN,HIGH PRESSURE
7975,59.046222935248835,26.509810484366387,8.588711617517932,HOLD,NORMAL
7980,38.604896152163185,24.855621607772207,11.754474819498158,CLOSE,LOW PRESSURE
7985,34.364868264532504,26.211232735581,10.770238997476609,CLOSE,LOW PRESSURE
7990,34.54671831210607,26.400647725241353,10.393570988279318,CLOSE,LOW PRESSURE
7995,68.96534567712881,31.40165988531665,12.431857194205357,OPEN,HIGH PRESSURE
8000,67.5827967754749,28.753732625054397,15.796809713682853,OPEN,HIGH PRESSURE
8005,36.245163244906,27.49467841864773,8.869098187648046,CLOSE,LOW PRESSURE
8010,34.454448971522204,26.872427002993437,9.591864368120739,CLOSE,LOW PRESSURE
8015,46.89773539505729,29.716983431562493,13.059444481382549,HOLD,NORMAL
8020,63.00242012056386,30.14861664542304,13.406324023599693,OPEN,HIGH PRESSURE
8025,39.8887743951171,30.240029157905344,9.546026549495533,HOLD,NORMAL
8030,65.21256039950623,30.280701930018253,13.091330779793095,OPEN,HIGH PRESSURE
8035,63.17033449246161,30.214280370023793,15.857348295157546,OPEN,HIGH PRESSURE
8040,48.2425538512904,28.57634686159115,12.724848102859758,HOLD,NORMAL
8045,55.55462696600047,27.834557827416297,11.200761946440988,HOLD,NORMAL
8050,35.30793179647051,29.36777078985745,10.046995993509267,CLOSE,LOW PRESSURE
8055,63.9773231293533,29.94314462753719,12.09878093904988,OPEN,HIGH PRESSURE
8060,68.56152653197962,31.079814491419004,12.768665669596942,OPEN,HIGH PRESSURE
8065,34.645228014742564,25.97434417948785,9.850915074693603,CLOSE,LOW PRESSURE
8070,36.147526716194484,28.240725033365933,7.104377098224408,CLOSE,LOW PRESSURE
8075,41.68755014495537,26.87769525522715,12.76597742448769,HOLD,NORMAL
8080,32.251256337937505,28.406442049715366,9.335622537774029,CLOSE,LOW PRESSURE
8085,60.136149937073256,30.872321853102985,13.518287851151257,OPEN,HIGH PRESSURE
8090,63.489206749000424,28.806355793630164,12.044427967395087,OPEN,HIGH PRESSURE
8095,36.20297077016119,27.26360640467328,12.232680175895378,CLOSE,LOW PRESSURE
8100,69.41745550990885,29.615777667707505,12.35886243744645,OPEN,HIGH PRESSURE
8105,65.70937644162501,31.33219988012945,15.88798793520333,OPEN,HIGH PRESSURE
8110,60.784426729350926,28.423713853091282,12.553936059355959,OPEN,HIGH PRESSURE
8115,32.42648187199061,27.099693418427663,10.594108348871002,CLOSE,LOW PRESSURE
8120,69.05410096587869,26.46075636736139,10.151635430462902,OPEN,HIGH PRESSURE
8125,32.427722636349124,25.949877968383745,8.174625865290945,CLOSE,LOW PRESSURE
8130,48.60431675068297,27.322188731187964,14.73377946320863,HOLD,NORMAL
8135,34.29774861236667,24.79799607022609,11.547002008910821,CLOSE,LOW PRESSURE
8140,60.68425222755262,28.927058874969,15.918417903056465,OPEN,HIGH PRESSURE
8145,67.16833860508602,26.699096464248772,14.611847875182406,OPEN,HIGH PRESSURE
8150,35.80876471929228,25.468685070531475,10.789405373162682,CLOSE,LOW PRESSURE
8155,48.501624154407814,24.983809675963855,8.958652973721387,HOLD,NORMAL
8160,66.98336363704466,30.110872094493388,12.77307226392143,OPEN,HIGH PRESSURE
8165,56.29600109259415,27.558158254937393,7.369141504412579,HOLD,NORMAL
8170,64.10764358436387,27.07011612526471,13.211924000510596,OPEN,HIGH PRESSURE
8175,36.62288830964359,26.967697864549635,10.557933095745268,CLOSE,LOW PRESSURE
8180,64.08057601660934,28.730771615701624,15.590929203346196,OPEN,HIGH PRESSURE
8185,35.57007878272859,26.152053587695757,11.614109822497229,CLOSE,LOW PRESSURE
8190,35.02372707828953,25.709093680481114,8.964502553190023,CLOSE,LOW PRESSURE
8195,38.11376970229798,26.831551023651887,12.600768175763159,CLOSE,LOW PRESSURE
8200,65.5883992481761,31.45002709931787,11.628437138250774,OPEN,HIGH PRESSURE
8205,53.07842110005198,24.704490789055438,11.980902125521434,HOLD,NORMAL
8210,62.2080934372698,27.414994243867465,12.574062895696994,OPEN,HIGH PRESSURE
8215,59.27493172267028,27.637349115677765,14.329694830901566,OPEN,HIGH PRESSURE
8220,64.57879913788375,29.496311110826177,13.607729041000521,OPEN,HIGH PRESSURE
8225,63.26078522802128,30.87390918337866,12.2318325699516,OPEN,HIGH PRESSURE
8230,35.92264173487502,25.807195703620962,10.847088496696788,CLOSE,LOW PRESSURE
8235,66.40222242735605,28.475323830829993,13.628638826312157,OPEN,HIGH PRESSURE
8240,60.49587170950413,27.23524619098644,11.98155476289735,HOLD,NORMAL
8245,48.17462287148475,25.43941032334273,14.353216560141234,HOLD,NORMAL
8250,34.16383998922368,29.562124411953583,12.923513468437402,CLOSE,LOW PRESSURE
8255,36.24124408637355,24.822016986325565,9.118362739748829,CLOSE,LOW PRESSURE
8260,56.69259314636755,26.77866856451862,10.381179838920426,HOLD,NORMAL
8265,33.24786352620744,27.687304437772223,9.084513803766262,CLOSE,LOW PRESSURE
8270,39.94083601772528,27.30263674193495,7.677374026811208,CLOSE,LOW PRESSURE
8275,40.02184169180617,29.037875942149665,10.56416760211415,HOLD,NORMAL
8280,34.39924673729561,25.89536954407057,7.4831091630777244,CLOSE,LOW PRESSURE
8285,65.40221245934929,30.305579800555712,14.88302125255064,OPEN,HIGH PRESSURE
8290,65.96003662256201,29.684911739303512,11.658933641771753,OPEN,HIGH PRESSURE
8295,47.0787411815504,24.6629274466987,13.883577542635525,HOLD,NORMAL
8300,39.169585679447806,26.542618901060404,8.853034205882992,CLOSE,LOW PRESSURE
8305,65.74810353910433,29.70804546974352,11.703714782980201,OPEN,HIGH PRESSURE
8310,34.69959408077541,23.96553661031946,7.157298090690103,CLOSE,LOW PRESSURE
8315,30.021151672579034,27.06994449516494,8.422515597045248,CLOSE,LOW PRESSURE
8320,44.98624871220631,30.00190092214541,12.462922556677018,HOLD,NORMAL
8325,32.01211592163378,27.04971253601369,12.151726330186241,CLOSE,LOW PRESSURE
8330,60.14513391187587,30.323460695428903,13.370135636315512,OPEN,HIGH PRESSURE
8335,57.29803445007355,31.146937332830884,11.616005191574592,HOLD,NORMAL
8340,46.768994568753186,28.59426097030162,13.073307019016,HOLD,NORMAL
8345,45.46599448857726,28.165111668133633,10.335176878839022,HOLD,NORMAL
8350,41.04461236224238,25.482705652992166,10.596027569969332,CLOSE,LOW PRESSURE
8355,33.005783495654995,28.27922031406748,10.444392133535509,CLOSE,LOW PRESSURE
8360,32.1255048977652,24.87305276667101,9.42802255298595,CLOSE,LOW PRESSURE
8365,58.366990752723304,27.566072662021977,13.296492724670351,HOLD,NORMAL
8370,34.93171708247962,24.991973301847004,10.243791785115386,CLOSE,LOW PRESSURE
8375,60.72432716439987,29.29176524591369,13.544614486997743,HOLD,NORMAL
8380,35.251516756244186,27.25107745638407,11.158316999091749,CLOSE,LOW PRESSURE
8385,35.14175240293723,25.829563292211567,10.433694837210224,CLOSE,LOW PRESSURE
8390,67.22834884949717,28.812921783106262,13.874260652795874,OPEN,HIGH PRESSURE
8395,36.11224256492139,26.82814536237923,9.295833400661994,CLOSE,LOW PRESSURE
8400,35.8488955245592,25.499054595687152,12.378047807448299,CLOSE,LOW PRESSURE
8405,29.9491669914675,27.236488894893387,11.13040877031925,CLOSE,LOW PRESSURE
8410,36.4076449055869,25.509130720347752,11.600304986657786,CLOSE,LOW PRESSURE
8415,38.09354223447897,26.04948569612693,10.715393925552066,CLOSE,LOW PRESSURE
8420,58.52025969576668,29.20208644143545,15.078175738395084,OPEN,HIGH PRESSURE
8425,51.21002747593726,27.69530711649588,12.747992651807154,HOLD,NORMAL
